,time,ftime,type,location_type,location
3455,1607634767,10.12 22:12:47,operace,stroj/umisteni,B-06-01-01/B-01-01-07
3456,1607635035,10.12 22:17:15,operace,stroj/umisteni,B-06-01-01/B-01-01-07
3457,1607635364,10.12 22:22:44,operace,stroj/umisteni,B-06-01-01/B-01-01-07
3458,1607635454,10.12 22:24:14,operace,stroj/umisteni,B-06-01-01/B-01-01-07
3459,1607635515,10.12 22:25:15,operace,stroj/umisteni,B-06-01-01/B-01-01-07
3460,1607635586,10.12 22:26:26,operace,stroj/umisteni,B-06-01-01/B-01-01-07
3461,1607635646,10.12 22:27:26,operace,stroj/umisteni,B-06-01-01/B-01-01-07
3462,1607635732,10.12 22:28:52,operace,stroj/umisteni,B-06-01-01/B-01-01-07
3463,1607635813,10.12 22:30:13,operace,stroj/umisteni,B-06-01-01/B-01-01-07
3464,1607635882,10.12 22:31:22,operace,stroj/umisteni,B-06-01-01/B-01-01-07
3465,1607636047,10.12 22:34:07,operace,stroj/umisteni,B-06-01-01/B-01-01-07
3466,1607636119,10.12 22:35:19,operace,stroj/umisteni,B-06-01-01/B-01-01-07
3467,1607636647,10.12 22:44:07,operace,stroj/umisteni,B-06-01-01/B-01-01-07
3468,1607636724,10.12 22:45:24,operace,stroj/umisteni,B-06-01-01/B-01-01-07
3469,1607636977,10.12 22:49:37,operace,stroj/umisteni,B-06-01-01/B-01-01-07
3470,1607637049,10.12 22:50:49,operace,stroj/umisteni,B-06-01-01/B-01-01-07
3471,1607637165,10.12 22:52:45,operace,stroj/umisteni,B-06-01-01/B-01-01-07
3472,1607637444,10.12 22:57:24,operace,stroj/umisteni,B-06-01-01/B-01-01-07
1582,1607694022,11.12 14:40:22,nakládka,budova,Hala schlosser
1583,1607694102,11.12 14:41:42,vykládka,sklad,A-01-03-01
3473,1607696060,11.12 15:14:20,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3474,1607696205,11.12 15:16:45,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3475,1607696302,11.12 15:18:22,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3476,1607696411,11.12 15:20:11,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3477,1607696525,11.12 15:22:05,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3478,1607696625,11.12 15:23:45,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3479,1607696736,11.12 15:25:36,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3480,1607697188,11.12 15:33:08,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3481,1607697301,11.12 15:35:01,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3482,1607697645,11.12 15:40:45,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3483,1607697751,11.12 15:42:31,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3484,1607697861,11.12 15:44:21,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3485,1607698097,11.12 15:48:17,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3486,1607698568,11.12 15:56:08,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3487,1607698830,11.12 16:00:30,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3488,1607698947,11.12 16:02:27,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3489,1607699007,11.12 16:03:27,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3490,1607699156,11.12 16:05:56,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3491,1607699296,11.12 16:08:16,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3492,1607699386,11.12 16:09:46,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3493,1607699709,11.12 16:15:09,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3494,1607700016,11.12 16:20:16,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3495,1607700132,11.12 16:22:12,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3496,1607700225,11.12 16:23:45,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3497,1607700300,11.12 16:25:00,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3498,1607700917,11.12 16:35:17,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3499,1607701220,11.12 16:40:20,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3500,1607701323,11.12 16:42:03,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3501,1607701432,11.12 16:43:52,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3502,1607701564,11.12 16:46:04,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3503,1607701696,11.12 16:48:16,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3504,1607702041,11.12 16:54:01,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3505,1607702154,11.12 16:55:54,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3506,1607702264,11.12 16:57:44,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3507,1607702392,11.12 16:59:52,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3508,1607702687,11.12 17:04:47,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3509,1607702797,11.12 17:06:37,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3510,1607702907,11.12 17:08:27,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3511,1607703160,11.12 17:12:40,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3512,1607703272,11.12 17:14:32,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3513,1607703383,11.12 17:16:23,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3514,1607703503,11.12 17:18:23,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3515,1607703846,11.12 17:24:06,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3516,1607704243,11.12 17:30:43,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3517,1607704361,11.12 17:32:41,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3518,1607704468,11.12 17:34:28,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3519,1607704579,11.12 17:36:19,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3520,1607704689,11.12 17:38:09,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3521,1607705187,11.12 17:46:27,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3522,1607706049,11.12 18:00:49,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3523,1607706050,11.12 18:00:50,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3524,1607706052,11.12 18:00:52,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3525,1607706054,11.12 18:00:54,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3526,1607706055,11.12 18:00:55,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3527,1607706057,11.12 18:00:57,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3528,1607706750,11.12 18:12:30,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3529,1607706862,11.12 18:14:22,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3530,1607706996,11.12 18:16:36,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3531,1607707108,11.12 18:18:28,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3532,1607707205,11.12 18:20:05,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3533,1607707429,11.12 18:23:49,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3534,1607707540,11.12 18:25:40,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3535,1607707691,11.12 18:28:11,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3536,1607707831,11.12 18:30:31,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3537,1607707941,11.12 18:32:21,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3538,1607708307,11.12 18:38:27,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3539,1607708562,11.12 18:42:42,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3540,1607708699,11.12 18:44:59,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3541,1607709066,11.12 18:51:06,operace,stroj/umisteni,B-06-01-01/B-01-01-11
3542,1607709267,11.12 18:54:27,operace,stroj/umisteni,B-06-01-01/B-01-01-11
3543,1607709305,11.12 18:55:05,operace,stroj/umisteni,B-06-01-01/B-01-01-11
3544,1607709372,11.12 18:56:12,operace,stroj/umisteni,B-06-01-01/B-01-01-11
3545,1607709506,11.12 18:58:26,operace,stroj/umisteni,B-06-01-01/B-01-01-11
3546,1607709693,11.12 19:01:33,operace,stroj/umisteni,B-06-01-01/B-01-01-11
3547,1607710144,11.12 19:09:04,operace,stroj/umisteni,B-06-01-01/B-01-01-11
3548,1607710233,11.12 19:10:33,operace,stroj/umisteni,B-06-01-01/B-01-01-11
3549,1607710297,11.12 19:11:37,operace,stroj/umisteni,B-06-01-01/B-01-01-11
3550,1607710474,11.12 19:14:34,operace,stroj/umisteni,B-06-01-01/B-01-01-11
3551,1607710874,11.12 19:21:14,operace,stroj/umisteni,B-06-01-01/B-01-01-11
3552,1607710959,11.12 19:22:39,operace,stroj/umisteni,B-06-01-01/B-01-01-11
3553,1607711014,11.12 19:23:34,operace,stroj/umisteni,B-06-01-01/B-01-01-11
3554,1607711084,11.12 19:24:44,operace,stroj/umisteni,B-06-01-01/B-01-01-11
3555,1607711474,11.12 19:31:14,operace,stroj/umisteni,B-06-01-01/B-01-01-11
3556,1607711864,11.12 19:37:44,operace,stroj/umisteni,B-06-01-01/B-01-01-11
3557,1607712121,11.12 19:42:01,operace,stroj/umisteni,B-06-01-01/B-01-01-11
3558,1607712182,11.12 19:43:02,operace,stroj/umisteni,B-06-01-01/B-01-01-11
3559,1607712243,11.12 19:44:03,operace,stroj/umisteni,B-06-01-01/B-01-01-11
3560,1607712302,11.12 19:45:02,operace,stroj/umisteni,B-06-01-01/B-01-01-11
3561,1607712614,11.12 19:50:14,operace,stroj/umisteni,B-06-01-01/B-01-01-11
3562,1607712710,11.12 19:51:50,operace,stroj/umisteni,B-06-01-01/B-01-01-11
3563,1607713136,11.12 19:58:56,operace,stroj/umisteni,B-06-01-01/B-01-01-11
3564,1607713218,11.12 20:00:18,operace,stroj/umisteni,B-06-01-01/B-01-01-11
3565,1607713287,11.12 20:01:27,operace,stroj/umisteni,B-06-01-01/B-01-01-11
3566,1607713365,11.12 20:02:45,operace,stroj/umisteni,B-06-01-01/B-01-01-11
3567,1607713625,11.12 20:07:05,operace,stroj/umisteni,B-06-01-01/B-01-01-11
3568,1607713769,11.12 20:09:29,operace,stroj/umisteni,B-06-01-01/B-01-01-11
3569,1607714283,11.12 20:18:03,operace,stroj/umisteni,B-06-01-01/B-01-01-11
3570,1607714808,11.12 20:26:48,operace,stroj/umisteni,B-06-01-01/B-01-01-11
3571,1607714872,11.12 20:27:52,operace,stroj/umisteni,B-06-01-01/B-01-01-11
3572,1607714993,11.12 20:29:53,operace,stroj/umisteni,B-06-01-01/B-01-01-06
3573,1607715063,11.12 20:31:03,operace,stroj/umisteni,B-06-01-01/B-01-01-06
3574,1607715135,11.12 20:32:15,operace,stroj/umisteni,B-06-01-01/B-01-01-06
3575,1607715231,11.12 20:33:51,operace,stroj/umisteni,B-06-01-01/B-01-01-06
3576,1607715334,11.12 20:35:34,operace,stroj/umisteni,B-06-01-01/B-01-01-06
3577,1607715877,11.12 20:44:37,operace,stroj/umisteni,B-06-01-01/B-01-01-06
3578,1607715951,11.12 20:45:51,operace,stroj/umisteni,B-06-01-01/B-01-01-06
3579,1607716184,11.12 20:49:44,operace,stroj/umisteni,B-06-01-01/B-01-01-06
3580,1607716267,11.12 20:51:07,operace,stroj/umisteni,B-06-01-01/B-01-01-06
3581,1607716337,11.12 20:52:17,operace,stroj/umisteni,B-06-01-01/B-01-01-06
3582,1607716794,11.12 20:59:54,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3583,1607716909,11.12 21:01:49,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3584,1607717036,11.12 21:03:56,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3585,1607717608,11.12 21:13:28,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3586,1607717753,11.12 21:15:53,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3587,1607717878,11.12 21:17:58,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3588,1607718039,11.12 21:20:39,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3589,1607718152,11.12 21:22:32,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3590,1607718263,11.12 21:24:23,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3591,1607718646,11.12 21:30:46,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3592,1607718796,11.12 21:33:16,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3593,1607718937,11.12 21:35:37,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3594,1607719064,11.12 21:37:44,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3595,1607719211,11.12 21:40:11,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3596,1607719370,11.12 21:42:50,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3597,1607719559,11.12 21:45:59,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3598,1607719690,11.12 21:48:10,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3599,1607719829,11.12 21:50:29,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3600,1607720100,11.12 21:55:00,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3601,1607720625,11.12 22:03:45,operace,stroj/umisteni,B-06-01-01/B-01-01-10
3602,1607720661,11.12 22:04:21,operace,stroj/umisteni,B-06-01-01/B-01-01-10
3603,1607720735,11.12 22:05:35,operace,stroj/umisteni,B-06-01-01/B-01-01-10
3604,1607720815,11.12 22:06:55,operace,stroj/umisteni,B-06-01-01/B-01-01-10
3605,1607721186,11.12 22:13:06,operace,stroj/umisteni,B-06-01-01/B-01-01-10
3606,1607721237,11.12 22:13:57,operace,stroj/umisteni,B-06-01-01/B-01-01-10
3607,1607721321,11.12 22:15:21,operace,stroj/umisteni,B-06-01-01/B-01-01-10
3608,1607721605,11.12 22:20:05,operace,stroj/umisteni,B-06-01-01/B-01-01-10
3609,1607721752,11.12 22:22:32,operace,stroj/umisteni,B-06-01-01/B-01-01-10
3610,1607721821,11.12 22:23:41,operace,stroj/umisteni,B-06-01-01/B-01-01-10
3611,1607723579,11.12 22:52:59,operace,stroj/umisteni,B-06-01-01/B-01-01-10
1732,1614230488,25.02 06:21:28,nakládka,,
1733,1614230588,25.02 06:23:08,vykládka,sklad,B-01 07-12
1734,1614230610,25.02 06:23:30,nakládka,budova,Hala schlosser
1735,1614230796,25.02 06:26:36,vykládka,sklad,A-02
1736,1614230840,25.02 06:27:20,nakládka,budova,Hala schlosser
1737,1614230857,25.02 06:27:37,vykládka,,
1738,1614230875,25.02 06:27:55,nakládka,,
1739,1614230971,25.02 06:29:31,vykládka,sklad,A-02
1740,1614231006,25.02 06:30:06,nakládka,budova,Hala schlosser
1741,1614231106,25.02 06:31:46,vykládka,sklad,A-02
1742,1614231150,25.02 06:32:30,nakládka,budova,Hala schlosser
1743,1614231246,25.02 06:34:06,vykládka,sklad,A-03
1744,1614231324,25.02 06:35:24,nakládka,,
1745,1614231418,25.02 06:36:58,vykládka,,
1746,1614231456,25.02 06:37:36,nakládka,,
1747,1614231544,25.02 06:39:04,vykládka,,
1748,1614231587,25.02 06:39:47,nakládka,budova,Hala schlosser
1749,1614231676,25.02 06:41:16,vykládka,,
1750,1614231717,25.02 06:41:57,nakládka,budova,Hala schlosser
1751,1614231806,25.02 06:43:26,vykládka,,
1752,1614231847,25.02 06:44:07,nakládka,sklad,B-01 07-12
1753,1614231979,25.02 06:46:19,vykládka,,
1754,1614232032,25.02 06:47:12,nakládka,budova,Hala schlosser
1755,1614232114,25.02 06:48:34,vykládka,,
1756,1614232154,25.02 06:49:14,nakládka,,
1757,1614232242,25.02 06:50:42,vykládka,,
1758,1614232282,25.02 06:51:22,nakládka,budova,Hala schlosser
1759,1614232374,25.02 06:52:54,vykládka,,
1760,1614232651,25.02 06:57:31,nakládka,budova,Hala schlosser
1761,1614232739,25.02 06:58:59,vykládka,,
1762,1614232780,25.02 06:59:40,nakládka,,
1763,1614232860,25.02 07:01:00,vykládka,,
1764,1614232902,25.02 07:01:42,nakládka,,
1765,1614232991,25.02 07:03:11,vykládka,,
1766,1614233028,25.02 07:03:48,nakládka,budova,Hala schlosser
1767,1614233120,25.02 07:05:20,vykládka,,
1768,1614233288,25.02 07:08:08,nakládka,budova,Hala schlosser
1769,1614233380,25.02 07:09:40,vykládka,,
1770,1614233420,25.02 07:10:20,nakládka,budova,Hala schlosser
1771,1614233493,25.02 07:11:33,vykládka,,
1772,1614233640,25.02 07:14:00,nakládka,budova,Hala schlosser
1773,1614233725,25.02 07:15:25,vykládka,,
1774,1614233762,25.02 07:16:02,nakládka,budova,Hala schlosser
1775,1614233848,25.02 07:17:28,vykládka,,
1776,1614233983,25.02 07:19:43,nakládka,budova,Hala schlosser
1778,1614233983,25.02 07:19:43,nakládka,,
1777,1614234092,25.02 07:21:32,vykládka,,
1779,1614234092,25.02 07:21:32,vykládka,,
1780,1614234216,25.02 07:23:36,nakládka,budova,Hala schlosser
1781,1614234316,25.02 07:25:16,vykládka,,
1782,1614234358,25.02 07:25:58,nakládka,sklad,Sklad XXX palet
1783,1614234461,25.02 07:27:41,vykládka,,
1784,1614234554,25.02 07:29:14,nakládka,,
1785,1614234644,25.02 07:30:44,vykládka,,
1786,1614234661,25.02 07:31:01,nakládka,,
1787,1614234755,25.02 07:32:35,vykládka,,
1788,1614234797,25.02 07:33:17,nakládka,budova,Hala schlosser
1789,1614234886,25.02 07:34:46,vykládka,,
1790,1614234927,25.02 07:35:27,nakládka,,
1791,1614235001,25.02 07:36:41,vykládka,,
1792,1614235083,25.02 07:38:03,nakládka,sklad,Sklad XXX palet
1793,1614235163,25.02 07:39:23,vykládka,,
1794,1614235265,25.02 07:41:05,nakládka,budova,Hala schlosser
1795,1614235366,25.02 07:42:46,vykládka,,
1796,1614235383,25.02 07:43:03,nakládka,,
1797,1614235482,25.02 07:44:42,vykládka,,
1798,1614235814,25.02 07:50:14,nakládka,,
1799,1614235906,25.02 07:51:46,vykládka,sklad,A-02
1800,1614235971,25.02 07:52:51,nakládka,,
1801,1614236078,25.02 07:54:38,vykládka,sklad,A-02
1802,1614236147,25.02 07:55:47,nakládka,,
1803,1614236234,25.02 07:57:14,vykládka,sklad,A-02
1804,1614236304,25.02 07:58:24,nakládka,budova,Hala schlosser
1805,1614236399,25.02 07:59:59,vykládka,sklad,A-02
1806,1614236447,25.02 08:00:47,nakládka,budova,Hala schlosser
1807,1614236540,25.02 08:02:20,vykládka,,
1808,1614236586,25.02 08:03:06,nakládka,budova,Hala schlosser
1809,1614236687,25.02 08:04:47,vykládka,sklad,A-02
1810,1614236861,25.02 08:07:41,nakládka,budova,Hala schlosser
1812,1614236861,25.02 08:07:41,nakládka,budova,Hala schlosser
1813,1614236965,25.02 08:09:25,vykládka,sklad,A-02
1811,1614236965,25.02 08:09:25,vykládka,sklad,A-02
1814,1614237188,25.02 08:13:08,nakládka,,
1815,1614237292,25.02 08:14:52,vykládka,sklad,A-02
1816,1614237339,25.02 08:15:39,nakládka,budova,Hala schlosser
1817,1614237433,25.02 08:17:13,vykládka,sklad,A-02
1818,1614237562,25.02 08:19:22,nakládka,budova,Hala schlosser
1819,1614237659,25.02 08:20:59,vykládka,sklad,A-02
1820,1614237906,25.02 08:25:06,nakládka,budova,Hala schlosser
1821,1614238004,25.02 08:26:44,vykládka,sklad,A-02
1822,1614238058,25.02 08:27:38,nakládka,budova,Hala schlosser
1823,1614238167,25.02 08:29:27,vykládka,,
1824,1614238212,25.02 08:30:12,nakládka,budova,Hala schlosser
1825,1614238290,25.02 08:31:30,vykládka,sklad,A-02
1826,1614238338,25.02 08:32:18,nakládka,budova,Hala schlosser
1827,1614238434,25.02 08:33:54,vykládka,sklad,A-02
1828,1614238559,25.02 08:35:59,nakládka,budova,Hala schlosser
1829,1614238649,25.02 08:37:29,vykládka,sklad,A-02
1830,1614238708,25.02 08:38:28,nakládka,budova,Hala schlosser
1831,1614238806,25.02 08:40:06,vykládka,,
1832,1614238947,25.02 08:42:27,nakládka,,
1833,1614239059,25.02 08:44:19,vykládka,sklad,A-02
1834,1614239157,25.02 08:45:57,nakládka,budova,Hala schlosser
1835,1614239255,25.02 08:47:35,vykládka,,
1836,1614239461,25.02 08:51:01,nakládka,,
1837,1614239552,25.02 08:52:32,vykládka,,
1838,1614239628,25.02 08:53:48,nakládka,budova,Hala schlosser
1839,1614239738,25.02 08:55:38,vykládka,,
1840,1614239782,25.02 08:56:22,nakládka,sklad,Sklad XXX palet
1841,1614239877,25.02 08:57:57,vykládka,,
1842,1614239918,25.02 08:58:38,nakládka,,
1843,1614240007,25.02 09:00:07,vykládka,sklad,A-02
1844,1614240198,25.02 09:03:18,nakládka,,
1845,1614240271,25.02 09:04:31,vykládka,,
1846,1614240334,25.02 09:05:34,nakládka,budova,Hala schlosser
1847,1614240430,25.02 09:07:10,vykládka,sklad,A-02
1848,1614240481,25.02 09:08:01,nakládka,budova,Hala schlosser
1849,1614240582,25.02 09:09:42,vykládka,,
1850,1614240775,25.02 09:12:55,nakládka,,
1851,1614240859,25.02 09:14:19,vykládka,sklad,A-02
1852,1614240900,25.02 09:15:00,nakládka,,
1853,1614240990,25.02 09:16:30,vykládka,sklad,A-02
1854,1614241123,25.02 09:18:43,nakládka,,
1855,1614241211,25.02 09:20:11,vykládka,,
1856,1614241258,25.02 09:20:58,nakládka,,
1857,1614241356,25.02 09:22:36,vykládka,sklad,A-02
1858,1614241452,25.02 09:24:12,nakládka,budova,Hala schlosser
1859,1614241516,25.02 09:25:16,vykládka,sklad,A-02
1860,1614241644,25.02 09:27:24,nakládka,budova,Hala schlosser
1861,1614241725,25.02 09:28:45,vykládka,sklad,A-02
1862,1614241770,25.02 09:29:30,nakládka,budova,Hala schlosser
1863,1614241853,25.02 09:30:53,vykládka,sklad,A-02
1864,1614241895,25.02 09:31:35,nakládka,budova,Hala schlosser
1865,1614241977,25.02 09:32:57,vykládka,sklad,A-02
1866,1614242025,25.02 09:33:45,nakládka,,
1867,1614242124,25.02 09:35:24,vykládka,sklad,A-02
1868,1614242415,25.02 09:40:15,nakládka,,
1869,1614242505,25.02 09:41:45,vykládka,sklad,A-02
1870,1614242590,25.02 09:43:10,nakládka,,
1871,1614242676,25.02 09:44:36,vykládka,sklad,A-02
1872,1614242723,25.02 09:45:23,nakládka,budova,Hala schlosser
1873,1614242809,25.02 09:46:49,vykládka,sklad,A-02
1874,1614242855,25.02 09:47:35,nakládka,,
1875,1614242941,25.02 09:49:01,vykládka,sklad,A-02
1876,1614243059,25.02 09:50:59,nakládka,budova,Hala schlosser
1877,1614243138,25.02 09:52:18,vykládka,sklad,A-02
1878,1614243189,25.02 09:53:09,nakládka,budova,Hala schlosser
1879,1614243271,25.02 09:54:31,vykládka,sklad,A-02
1880,1614243632,25.02 10:00:32,nakládka,,
1881,1614243719,25.02 10:01:59,vykládka,sklad,A-02
1882,1614243773,25.02 10:02:53,nakládka,,
1883,1614243878,25.02 10:04:38,vykládka,sklad,A-02
1884,1614243975,25.02 10:06:15,nakládka,,
1885,1614244065,25.02 10:07:45,vykládka,sklad,A-02
1886,1614244116,25.02 10:08:36,nakládka,budova,Hala schlosser
1887,1614244199,25.02 10:09:59,vykládka,,
1888,1614244359,25.02 10:12:39,nakládka,budova,Hala schlosser
1889,1614244446,25.02 10:14:06,vykládka,sklad,A-02
1890,1614244550,25.02 10:15:50,nakládka,,
1891,1614244656,25.02 10:17:36,vykládka,sklad,A-02
1892,1614244733,25.02 10:18:53,nakládka,budova,Hala schlosser
1893,1614244813,25.02 10:20:13,vykládka,,
1894,1614244981,25.02 10:23:01,nakládka,,
1895,1614245062,25.02 10:24:22,vykládka,,
1896,1614245108,25.02 10:25:08,nakládka,budova,Hala schlosser
1897,1614245201,25.02 10:26:41,vykládka,sklad,A-02
1898,1614245253,25.02 10:27:33,nakládka,budova,Hala schlosser
1899,1614245354,25.02 10:29:14,vykládka,sklad,A-02
1900,1614245517,25.02 10:31:57,nakládka,budova,Hala schlosser
1901,1614245599,25.02 10:33:19,vykládka,sklad,A-02
1902,1614245645,25.02 10:34:05,nakládka,budova,Hala schlosser
1903,1614245726,25.02 10:35:26,vykládka,sklad,A-02
1904,1614245955,25.02 10:39:15,nakládka,sklad,Sklad XXX palet
1905,1614246045,25.02 10:40:45,vykládka,,
1906,1614246098,25.02 10:41:38,nakládka,budova,Hala schlosser
1907,1614246193,25.02 10:43:13,vykládka,sklad,A-02
1908,1614246504,25.02 10:48:24,nakládka,budova,Hala schlosser
1909,1614246601,25.02 10:50:01,vykládka,sklad,A-02
1910,1614246618,25.02 10:50:18,nakládka,budova,Hala schlosser
1911,1614246704,25.02 10:51:44,vykládka,sklad,A-02
1912,1614246838,25.02 10:53:58,nakládka,budova,Hala schlosser
1913,1614246920,25.02 10:55:20,vykládka,sklad,A-02
1914,1614247067,25.02 10:57:47,nakládka,budova,Hala schlosser
1915,1614247155,25.02 10:59:15,vykládka,sklad,A-02
