zarizeni,uzivatel,lokace_pred,lokace_pred_typ,lokace_po,lokace_po_typ,cas_klient,cas_server,typ_operace,vyrobek
DEV01,19907,B-06-01-01,stroj,A-01-01-10,umisteni,1607126142387,1607126076101,prijem,157
DEV01,19907,B-06-01-01,stroj,B-01-01-06,umisteni,1607127299989,1607127233958,prijem,157
DEV01,19907,B-06-01-01,stroj,B-01-01-06,umisteni,1607127324841,1607127258609,prijem,157
DEV01,19907,B-06-01-01,stroj,B-01-01-06,umisteni,1607127366394,1607127300225,prijem,157
DEV01,19907,B-06-01-01,stroj,B-01-01-06,umisteni,1607127522279,1607127456240,prijem,157
DEV01,19907,B-06-01-01,stroj,B-01-01-06,umisteni,1607127589660,1607127523708,prijem,157
DEV01,19907,B-06-01-01,stroj,B-01-01-06,umisteni,1607127677000,1607127610785,prijem,157
DEV01,19907,B-06-01-01,stroj,B-01-01-06,umisteni,1607127803693,1607127737812,prijem,157
DEV01,19907,B-06-01-01,stroj,B-01-01-06,umisteni,1607128284484,1607128218249,prijem,157
DEV01,19907,B-06-01-01,stroj,B-01-01-06,umisteni,1607128285864,1607128219602,prijem,157
DEV01,19907,B-06-01-01,stroj,B-01-01-06,umisteni,1607128327857,1607128261943,prijem,157
DEV01,19907,B-06-01-01,stroj,A-02-01-07,umisteni,1607129699147,1607129633286,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-07,umisteni,1607129863803,1607129797692,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-07,umisteni,1607130484710,1607130419183,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-07,umisteni,1607130945481,1607130879671,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-07,umisteni,1607131210581,1607131144488,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-07,umisteni,1607131659506,1607131594419,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-07,umisteni,1607132126834,1607132061328,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-07,umisteni,1607132292228,1607132226675,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-07,umisteni,1607133053298,1607132990647,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-07,umisteni,1607133280087,1607133215140,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-07,umisteni,1607133452028,1607133386043,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-07,umisteni,1607133612093,1607133545925,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-07,umisteni,1607133782203,1607133716182,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-07,umisteni,1607134480649,1607134415609,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-07,umisteni,1607134837251,1607134771143,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-07,umisteni,1607135009551,1607134943403,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-07,umisteni,1607135179398,1607135113371,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-07,umisteni,1607135348405,1607135282599,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-07,umisteni,1607135500914,1607135434894,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-07,umisteni,1607135820202,1607135754042,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-07,umisteni,1607136167947,1607136102390,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-07,umisteni,1607136730873,1607136664780,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-07,umisteni,1607136887737,1607136821989,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-07,umisteni,1607137145940,1607137079889,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-07,umisteni,1607137541926,1607137475814,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-07,umisteni,1607138257709,1607138192698,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-07,umisteni,1607138664310,1607138598303,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-07,umisteni,1607138831578,1607138765465,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-07,umisteni,1607139106321,1607139041172,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-07,umisteni,1607139233117,1607139166962,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-07,umisteni,1607139397370,1607139331485,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-07,umisteni,1607139913464,1607139848441,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-07,umisteni,1607140074094,1607140008036,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-07,umisteni,1607141098428,1607141032745,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-07,umisteni,1607141509549,1607141443788,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-07,umisteni,1607142118540,1607142053057,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-07,umisteni,1607142437163,1607142371404,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-07,umisteni,1607142795161,1607142730310,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-07,umisteni,1607142997992,1607142932215,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-07,umisteni,1607143207022,1607143141509,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-07,umisteni,1607143411353,1607143345361,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-07,umisteni,1607143711823,1607143646021,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-07,umisteni,1607144163839,1607144097859,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-07,umisteni,1607144327582,1607144262540,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-07,umisteni,1607144488854,1607144423052,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-07,umisteni,1607144636433,1607144570637,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-07,umisteni,1607145372533,1607145306488,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-07,umisteni,1607145530267,1607145464631,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-07,umisteni,1607145730463,1607145665683,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-07,umisteni,1607146156118,1607146090098,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-07,umisteni,1607146391590,1607146325654,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-07,umisteni,1607146544155,1607146478205,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-07,umisteni,1607147264951,1607147199020,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-07,umisteni,1607148982867,1607148916971,prijem,933
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607349995732,1607349966512,prijem,933
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607350182094,1607350152956,prijem,933
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607350430179,1607350401114,prijem,933
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607351084528,1607351056287,prijem,933
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607351266397,1607351237393,prijem,933
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607351807759,1607351778868,prijem,933
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607351841682,1607351812491,prijem,933
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607351844353,1607351815010,prijem,933
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607352170248,1607352141086,prijem,933
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607352304826,1607352275795,prijem,933
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607352764378,1607352735803,prijem,933
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607352923459,1607352894594,prijem,933
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607353348621,1607353319982,prijem,933
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607354423053,1607354393852,prijem,933
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607354575098,1607354545926,prijem,933
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607354705928,1607354676690,prijem,933
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607354903974,1607354874904,prijem,933
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607355106964,1607355087511,prijem,933
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607355178061,1607355148893,prijem,933
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607355337912,1607355308656,prijem,933
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607355467456,1607355438305,prijem,933
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607355599868,1607355570724,prijem,933
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607355933324,1607355904464,prijem,933
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607356475824,1607356447665,prijem,933
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607356693865,1607356664686,prijem,933
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607356828665,1607356799478,prijem,933
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607357068903,1607357041581,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607357418262,1607357389107,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607357660561,1607357631415,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607358137541,1607358108571,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607358345414,1607358316472,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607358527265,1607358497986,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607359131969,1607359102737,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607359408250,1607359379164,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607359648353,1607359619179,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607359832887,1607359804101,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607360092590,1607360063372,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607360362981,1607360333897,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607360666454,1607360637272,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607361110424,1607361081704,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607361351382,1607361322352,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607361573667,1607361544877,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607362100268,1607362071036,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607362410206,1607362381058,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607362728489,1607362699315,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607362910054,1607362880974,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607363072858,1607363044900,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607363498911,1607363469731,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607363664469,1607363635383,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607364188945,1607364160190,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607364408272,1607364379096,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607364822358,1607364793282,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607365129341,1607365101365,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607365390969,1607365361743,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607365734693,1607365705638,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607366063500,1607366034493,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607366285272,1607366256281,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607366481456,1607366452361,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607366656622,1607366627613,prijem,933
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607366803398,1607366774318,prijem,933
DEV01,19907,B-06-01-01,stroj,A-03-01-01,umisteni,1607367369524,1607367340444,prijem,214
DEV01,19907,B-06-01-01,stroj,A-03-01-01,umisteni,1607367460288,1607367434054,prijem,214
DEV01,19907,B-06-01-01,stroj,A-03-01-01,umisteni,1607367563434,1607367534260,prijem,214
DEV01,19907,B-06-01-01,stroj,A-03-01-01,umisteni,1607367888195,1607367859616,prijem,214
DEV01,19907,B-06-01-01,stroj,A-03-01-02,umisteni,1607368592752,1607368563891,prijem,207
DEV01,19907,B-06-01-01,stroj,A-03-01-02,umisteni,1607368794921,1607368766247,prijem,207
DEV01,19907,B-06-01-01,stroj,A-03-01-02,umisteni,1607368887707,1607368858974,prijem,207
DEV01,19907,B-06-01-01,stroj,A-03-01-02,umisteni,1607368980010,1607368951023,prijem,207
DEV01,19907,B-06-01-01,stroj,A-03-01-02,umisteni,1607369166360,1607369139928,prijem,207
DEV01,19907,B-06-01-01,stroj,A-03-01-02,umisteni,1607369362464,1607369333451,prijem,207
DEV01,19907,B-06-01-01,stroj,A-03-01-02,umisteni,1607369546278,1607369517378,prijem,207
DEV01,19907,B-06-01-01,stroj,A-03-01-02,umisteni,1607369782806,1607369753834,prijem,207
DEV01,19907,B-06-01-01,stroj,A-03-01-02,umisteni,1607369988891,1607369959799,prijem,207
DEV01,19907,B-06-01-01,stroj,A-03-01-02,umisteni,1607370265121,1607370236067,prijem,207
DEV01,19907,B-06-01-01,stroj,A-03-01-02,umisteni,1607370440927,1607370415837,prijem,207
DEV01,19907,B-06-01-01,stroj,A-03-01-02,umisteni,1607370619024,1607370589984,prijem,207
DEV01,19907,B-06-01-01,stroj,A-03-01-02,umisteni,1607370881911,1607370853047,prijem,207
DEV01,19907,B-06-01-01,stroj,A-03-01-02,umisteni,1607371053971,1607371024863,prijem,207
DEV01,19907,B-06-01-01,stroj,A-03-01-02,umisteni,1607371252861,1607371223866,prijem,207
DEV01,19907,B-06-01-01,stroj,A-03-01-02,umisteni,1607371414581,1607371385412,prijem,207
DEV01,19907,B-06-01-01,stroj,A-02-01-04,umisteni,1607371702094,1607371673119,prijem,106
DEV01,19907,B-06-01-01,stroj,A-02-01-04,umisteni,1607371856134,1607371827366,prijem,106
DEV01,19907,B-06-01-01,stroj,A-02-01-04,umisteni,1607372001870,1607371972998,prijem,106
DEV01,19907,B-06-01-01,stroj,A-02-01-04,umisteni,1607372130905,1607372101840,prijem,106
DEV01,19907,B-06-01-01,stroj,A-02-01-04,umisteni,1607372258206,1607372229981,prijem,106
DEV01,19907,B-06-01-01,stroj,A-02-01-04,umisteni,1607372465054,1607372435878,prijem,106
DEV01,19907,B-06-01-01,stroj,A-02-01-04,umisteni,1607372600944,1607372572701,prijem,106
DEV01,19907,B-06-01-01,stroj,A-02-01-04,umisteni,1607372721694,1607372692768,prijem,106
DEV01,19907,B-06-01-01,stroj,A-02-01-04,umisteni,1607372960240,1607372931090,prijem,106
DEV01,19907,B-06-01-01,stroj,A-02-01-04,umisteni,1607373092349,1607373063502,prijem,106
DEV01,19907,B-06-01-01,stroj,A-02-01-04,umisteni,1607373235163,1607373205978,prijem,106
DEV01,19907,B-06-01-01,stroj,A-02-01-04,umisteni,1607373353245,1607373324809,prijem,106
DEV01,19907,B-06-01-01,stroj,A-02-01-04,umisteni,1607373472198,1607373443393,prijem,106
DEV01,19907,B-06-01-01,stroj,A-02-01-04,umisteni,1607373614613,1607373585508,prijem,106
DEV01,19907,B-06-01-01,stroj,A-02-01-04,umisteni,1607373747110,1607373717936,prijem,106
DEV01,19907,B-06-01-01,stroj,A-02-01-04,umisteni,1607373996167,1607373967017,prijem,106
DEV01,19907,B-06-01-01,stroj,A-02-01-04,umisteni,1607374112455,1607374083768,prijem,106
DEV01,19907,B-06-01-01,stroj,A-02-01-04,umisteni,1607374247447,1607374218360,prijem,106
DEV01,19907,B-06-01-01,stroj,A-02-01-04,umisteni,1607374378067,1607374349347,prijem,106
DEV01,19907,B-06-01-01,stroj,A-02-01-04,umisteni,1607374477718,1607374448985,prijem,106
DEV01,19907,B-06-01-01,stroj,A-01-02-07,umisteni,1607374910371,1607374881460,prijem,107
DEV01,19907,B-06-01-01,stroj,A-01-02-07,umisteni,1607375201054,1607375172002,prijem,107
DEV01,19907,B-06-01-01,stroj,A-01-02-07,umisteni,1607375273045,1607375245052,prijem,107
DEV01,19907,B-06-01-01,stroj,A-01-02-07,umisteni,1607375392963,1607375363878,prijem,107
DEV01,19907,B-06-01-01,stroj,A-01-02-07,umisteni,1607375566516,1607375537737,prijem,107
DEV01,19907,B-06-01-01,stroj,A-01-02-07,umisteni,1607375742328,1607375713566,prijem,107
DEV01,19907,B-06-01-01,stroj,A-01-02-07,umisteni,1607375912820,1607375883796,prijem,107
DEV01,19907,B-06-01-01,stroj,A-01-02-07,umisteni,1607376077194,1607376049354,prijem,107
DEV01,19907,B-06-01-01,stroj,A-01-02-07,umisteni,1607376509633,1607376480637,prijem,107
DEV01,19907,B-06-01-01,stroj,A-01-02-07,umisteni,1607376682724,1607376653854,prijem,107
DEV01,19907,B-06-01-01,stroj,A-01-02-07,umisteni,1607376863256,1607376834406,prijem,107
DEV01,19907,B-06-01-01,stroj,A-01-02-07,umisteni,1607377828675,1607377799673,prijem,107
DEV01,19907,B-06-01-01,stroj,B-01-01-01,umisteni,1607378092338,1607378064313,prijem,944
DEV01,19907,B-06-01-01,stroj,B-01-01-01,umisteni,1607378123158,1607378097377,prijem,944
DEV01,19907,B-06-01-01,stroj,B-01-01-01,umisteni,1607378169529,1607378147678,prijem,944
DEV01,19907,B-06-01-01,stroj,B-01-01-03,umisteni,1607436754760,1607436500551,prijem,944
DEV01,19907,B-06-01-01,stroj,B-01-01-03,umisteni,1607436793410,1607436539376,prijem,944
DEV01,19907,B-06-01-01,stroj,B-01-01-03,umisteni,1607436862180,1607436607375,prijem,944
DEV01,19907,B-06-01-01,stroj,B-01-01-03,umisteni,1607437211363,1607436956484,prijem,944
DEV01,19907,B-06-01-01,stroj,B-01-01-03,umisteni,1607437568431,1607437313567,prijem,944
DEV01,19907,B-06-01-01,stroj,B-01-01-03,umisteni,1607437643733,1607437389130,prijem,944
DEV01,19907,B-06-01-01,stroj,B-01-01-03,umisteni,1607437694899,1607437440008,prijem,944
DEV01,19907,B-06-01-01,stroj,B-01-01-03,umisteni,1607437854388,1607437600518,prijem,944
DEV01,19907,B-06-01-01,stroj,A-03-01-01,umisteni,1607438220452,1607437966267,prijem,214
DEV01,19907,B-06-01-01,stroj,A-03-01-01,umisteni,1607438355872,1607438101104,prijem,944
DEV01,19907,A-03-01-01,umisteni,B-01-01-03,umisteni,1607438401727,1607438147177,presun,944
DEV01,19907,B-06-01-01,stroj,B-01-01-03,umisteni,1607438450861,1607438196065,prijem,944
DEV01,19907,B-06-01-01,stroj,B-01-01-03,umisteni,1607438896673,1607438641891,prijem,944
DEV01,19907,B-06-01-01,stroj,B-01-01-03,umisteni,1607438934498,1607438689187,prijem,944
DEV01,19907,B-06-01-01,stroj,B-01-01-03,umisteni,1607439010796,1607438756028,prijem,944
DEV01,19907,B-06-01-01,stroj,B-01-01-03,umisteni,1607439083102,1607438828257,prijem,944
DEV01,19907,B-06-01-01,stroj,B-01-01-03,umisteni,1607439149680,1607438895066,prijem,944
DEV01,19907,B-06-01-01,stroj,B-01-01-03,umisteni,1607439478654,1607439223973,prijem,944
DEV01,19907,B-06-01-01,stroj,B-01-01-03,umisteni,1607440543456,1607440290597,prijem,944
DEV01,19907,B-06-01-01,stroj,B-01-01-03,umisteni,1607440594752,1607440340956,prijem,944
DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1607440677367,1607440422598,prijem,944
DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1607440773713,1607440518917,prijem,944
DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1607440830553,1607440575873,prijem,944
DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1607440900927,1607440646092,prijem,944
DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1607441069197,1607440814392,prijem,944
DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1607441102869,1607440847920,prijem,944
DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1607441159044,1607440904265,prijem,944
DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1607441573338,1607441318570,prijem,944
DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1607441636694,1607441382314,prijem,944
DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1607442010187,1607441755850,prijem,944
DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1607442167460,1607441915575,prijem,944
DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1607443160399,1607442905785,prijem,944
DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1607443231337,1607442976551,prijem,944
DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1607443308916,1607443054147,prijem,944
DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1607443435332,1607443183675,prijem,944
DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1607443563121,1607443308381,prijem,944
DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1607443622813,1607443368272,prijem,944
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607443927891,1607443673148,prijem,944
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607444110667,1607443855840,prijem,944
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607444216239,1607443961762,prijem,944
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607444532143,1607444277444,prijem,944
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607444666500,1607444412095,prijem,944
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607444813696,1607444558946,prijem,944
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607444929329,1607444674567,prijem,944
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607445063913,1607444809161,prijem,944
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607445194980,1607444940367,prijem,944
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607445528236,1607445273502,prijem,944
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607445750621,1607445495747,prijem,944
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607445886336,1607445631458,prijem,944
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607446166820,1607445911981,prijem,944
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607446586635,1607446332797,prijem,944
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607446705907,1607446451169,prijem,944
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607446990524,1607446735861,prijem,944
DEV01,19907,B-06-01-01,stroj,A-03-01-02,umisteni,1607447234053,1607446979859,prijem,207
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607447473160,1607447218978,prijem,944
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607447598292,1607447343692,prijem,944
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607447708265,1607447453478,prijem,944
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607447828571,1607447573923,prijem,944
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607447947853,1607447693153,prijem,944
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607448073841,1607447819625,prijem,944
DEV01,19907,B-06-01-01,stroj,A-02-01-01,umisteni,1607448189085,1608272636078,prijem,944
DEV01,19907,B-06-01-01,stroj,A-02-01-01,umisteni,1607448261027,1608272708228,prijem,944
DEV01,19907,B-06-01-01,stroj,A-02-01-01,umisteni,1607448382780,1608272829872,prijem,944
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607449052445,1607448798060,prijem,944
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607449170470,1607448916751,prijem,944
DEV01,19907,B-06-01-01,stroj,A-02-01-01,umisteni,1607449263337,1608273710419,prijem,944
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607449274134,1607449019646,prijem,944
DEV01,19907,B-06-01-01,stroj,A-02-01-01,umisteni,1607449423782,1608273870900,prijem,944
DEV01,19907,B-06-01-01,stroj,A-02-01-01,umisteni,1607449474077,1608273921259,prijem,944
DEV01,19907,B-06-01-01,stroj,A-02-01-01,umisteni,1607449508883,1608273956061,prijem,944
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607449516130,1607449261297,prijem,944
DEV01,19907,B-06-01-01,stroj,A-02-01-01,umisteni,1607449554892,1608274002416,prijem,944
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607449631695,1607449376989,prijem,944
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607449746298,1607449491829,prijem,944
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607449857573,1607449606609,prijem,944
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607450150316,1607449895656,prijem,944
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607450248414,1607449993625,prijem,944
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607450359470,1607450105684,prijem,944
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607450464773,1607450212985,prijem,944
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607450958847,1607450704283,prijem,944
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607451044938,1607450790577,prijem,944
