,beat,end_beat,locLat_start,locLon_start,locLat_end,locLon_end,start,start_type,end,end_type
178,1606960073,1606960171,50.52968970000001,14.0707883,50.5296294,14.0721176,Hala schlosser,budova,A-01-03-01,sklad
179,1606960215,1606960293,50.5296886,14.070782199999998,50.5296271,14.0721068,Hala schlosser,budova,A-01-03-01,sklad
180,1606960334,1606960434,50.5296906,14.0708139,50.52956560000001,14.0720136,Hala schlosser,budova,A-01-03-01,sklad
181,1606960466,1606960552,50.529702,14.0707533,50.5295774,14.0720718,Hala schlosser,budova,A-01-03-01,sklad
182,1606960576,1606960584,50.52966729999999,14.0713255,50.52981610000001,14.071023499999999,,,,
183,1606960919,1606961034,50.5296946,14.0708071,50.52958710000001,14.072050299999999,Hala schlosser,budova,A-01-03-01,sklad
184,1606961077,1606961168,50.5297068,14.070763199999998,50.52956270000001,14.0720141,Hala schlosser,budova,A-01-03-01,sklad
185,1606961211,1606961294,50.5296984,14.070737900000001,50.5296244,14.0721318,Hala schlosser,budova,A-01-03-01,sklad
186,1606961339,1606961431,50.529694299999996,14.070751199999998,50.52957979999999,14.072054199999998,Hala schlosser,budova,A-01-03-01,sklad
187,1606961552,1606961642,50.5296878,14.0707638,50.5295636,14.072007699999999,Hala schlosser,budova,A-01-03-01,sklad
188,1606961680,1606961759,50.5297049,14.070763000000001,50.5295706,14.072015599999999,Hala schlosser,budova,A-01-03-01,sklad
189,1606961848,1606961936,50.529693200000004,14.0707506,50.529549700000004,14.0720124,Hala schlosser,budova,A-01-03-01,sklad
190,1606961974,1606962059,50.5296963,14.070774400000001,50.5295925,14.072059,Hala schlosser,budova,A-01-03-01,sklad
191,1606962246,1606962369,50.5307314,14.0686453,50.5299349,14.070065099999999,Sklad XXX palet,sklad,,
192,1606962404,1606962524,50.530714700000004,14.068682199999998,50.5299496,14.0700074,Sklad XXX palet,sklad,,
193,1606962664,1606962760,50.529669,14.0707564,50.5296071,14.0720747,Hala schlosser,budova,A-01-03-01,sklad
194,1606962803,1606962877,50.5296767,14.070743099999998,50.5295759,14.071982,Hala schlosser,budova,,
195,1606962916,1606962996,50.5296852,14.0707663,50.52957070000001,14.0720018,Hala schlosser,budova,A-01-03-01,sklad
196,1606963089,1606963180,50.5307411,14.0685654,50.5299329,14.070046,Sklad XXX palet,sklad,,
197,1606963213,1606963293,50.5307576,14.06855,50.5299232,14.0700948,,,,
198,1606963313,1606963393,50.5296787,14.0707762,50.5295789,14.071967,Hala schlosser,budova,,
199,1606963441,1606963543,50.5296963,14.0707756,50.529613299999994,14.0720603,Hala schlosser,budova,A-01-03-01,sklad
200,1606963583,1606963652,50.52969810000001,14.0707533,50.5295773,14.071949499999999,Hala schlosser,budova,,
201,1606963822,1606963899,50.5296764,14.070801699999999,50.5295594,14.072020499999999,Hala schlosser,budova,A-01-03-01,sklad
