,Unnamed: 0,zarizeni,uzivatel,lokace_pred,lokace_pred_typ,lokace_po,lokace_po_typ,cas_klient,cas_server,typ_operace,vyrobek,t_diff,corr_t_diff,cas_real,jizda,prev_vykladka_dt,next_nakladka_dt,prev_nakladka_dt,next_vykladka_dt,next_nakladka_vzdalenost,prev_nakladka_vzdalenost
513,513,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606885603701,1606885537806,prijem,932,"-65,895","-65,64",1606885538061,,,,,,,
514,514,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606885709883,1606885646396,prijem,932,"-63,487","-65,65",1606885644233,,,,,,,
515,515,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606885810829,1606885744914,prijem,932,"-65,915","-65,64",1606885745189,,,,,,,
516,516,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606886066284,1606886000302,prijem,932,"-65,982","-65,64",1606886000644,,,,,,,
517,517,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606886252514,1606886187480,prijem,932,"-65,034","-65,59",1606886186924,,,,,,,
518,518,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606886531288,1606886465620,prijem,932,"-65,668","-65,51",1606886465778,,,,,,,
519,519,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606886738861,1606886672879,prijem,932,"-65,982","-65,53",1606886673331,,,,,,,
520,520,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606887016416,1606886950470,prijem,932,"-65,946","-65,47",1606886950946,,,,,,,
521,521,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606887128405,1606887062511,prijem,932,"-65,894","-65,43",1606887062975,,,,,,,
522,522,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606887242115,1606887176154,prijem,932,"-65,961","-65,52",1606887176596,,,,,,,
523,523,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606887409922,1606887343986,prijem,932,"-65,936","-65,48",1606887344442,,,,,,,
524,524,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606946984264,1606946919108,prijem,932,"-65,156","-65,43",1606946918834,,,,,,,
525,525,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606947092787,1606947028016,prijem,932,"-64,771","-65,44",1606947027347,,,,,,,
526,526,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606947415868,1606947350529,prijem,932,"-65,339","-65,4",1606947350468,,,,,,,
527,527,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606947525668,1606947460544,prijem,932,"-65,124","-65,29",1606947460378,,,,,,,
528,528,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606947603855,1606947538628,prijem,932,"-65,227","-65,24",1606947538616,,,,,,,
529,529,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606947679833,1606947614916,prijem,932,"-64,917","-65,12",1606947614713,,,,,,,
530,530,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606948805075,1606948739823,prijem,932,"-65,252","-65,07",1606948740006,,,,,,,
531,531,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606948879225,1606948814034,prijem,932,"-65,191","-64,96",1606948814266,,,,,,,
532,532,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606949117297,1606949052069,prijem,932,"-65,228","-64,96",1606949052338,,,,,,,
533,533,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606949244505,1606949179371,prijem,932,"-65,134","-64,99",1606949179516,,,,,,,
534,534,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606949322397,1606949258097,prijem,932,"-64,3","-64,83",1606949257567,,,,,,,
535,535,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606949406531,1606949341325,prijem,932,"-65,206","-64,84",1606949341691,,,,,,,
536,536,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606949474434,1606949410444,prijem,932,"-63,99","-64,84",1606949409594,,,,,,,
537,537,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606949655563,1606949590275,prijem,932,"-65,288","-64,86",1606949590703,,,,,,,
538,538,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606949725184,1606949660980,prijem,932,"-64,204","-64,85",1606949660335,,,,,,,
539,539,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606949788889,1606949723655,prijem,932,"-65,234","-64,85",1606949724040,,,,,,,
540,540,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606950880208,1606950815046,prijem,932,"-65,162","-64,82",1606950815389,,,,,,,
541,541,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606950968298,1606950905303,prijem,932,"-62,995","-64,8",1606950903498,,,,,,,
542,542,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606951049906,1606950984658,prijem,932,"-65,248","-64,83",1606950985076,,,,,,,
543,543,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606951155467,1606951090217,prijem,932,"-65,25","-64,83",1606951090637,,,,,,,
544,544,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606951229170,1606951164004,prijem,932,"-65,166","-64,91",1606951164260,,,,,,,
545,545,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606951320466,1606951255376,prijem,932,"-65,09","-64,9",1606951255566,,,,,,,
546,546,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606951394709,1606951329488,prijem,932,"-65,221","-64,97",1606951329739,,,,,,,
547,547,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606951479871,1606951415029,prijem,932,"-64,842","-64,97",1606951414901,,,,,,,
548,548,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606951568729,1606951503932,prijem,932,"-64,797","-64,95",1606951503779,,,,,,,
549,549,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606951656169,1606951591372,prijem,932,"-64,797","-65,09",1606951591079,,,,,,,
550,550,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606951743966,1606951678823,prijem,932,"-65,143","-65,05",1606951678916,,,,,,,
551,551,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606951819236,1606951754060,prijem,932,"-65,176","-65,05",1606951754186,,,,,,,
552,552,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606951944633,1606951879480,prijem,932,"-65,153","-65,04",1606951879593,,,,,,,
553,553,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606952379111,1606952313876,prijem,932,"-65,235","-65,04",1606952314071,,,,,,,
554,554,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606952500838,1606952435602,prijem,932,"-65,236","-65,04",1606952435798,133,-470335,254,,,"134,975762121207",
555,555,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606953160781,1606953095875,prijem,932,"-64,906","-65,07",1606953095712,138,,,-4,50,,"0,219604805169601"
556,556,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606953238213,1606953173121,prijem,932,"-65,092","-65,06",1606953173153,139,,,-6,49,,"0,782687298977723"
557,557,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606953312553,1606953247897,prijem,932,"-64,656","-65,08",1606953247473,140,-25,222,,,"7,13144463859537",
558,558,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606953431197,1606953366011,prijem,932,"-65,186","-65,06",1606953366137,140,-144,103,,,"7,17818473596946",
559,559,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606953595628,1606953530554,prijem,932,"-65,074","-65,03",1606953530598,140,,,-62,5,,"52,6010748710779"
560,560,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606953817216,1606953752078,prijem,932,"-65,138","-64,99",1606953752227,142,-137,99,,,"6,50076359198751",
561,561,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606953901732,1606953836542,prijem,932,"-65,19","-64,98",1606953836752,142,-222,14,,,"1,7809114501243",
562,562,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606954300480,1606954235265,prijem,932,"-65,215","-64,97",1606954235510,,,,,,,
563,563,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606955124070,1606955059365,prijem,932,"-64,705","-64,99",1606955059081,147,-130,4,,,"3,16515746234426",
564,564,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606955406788,1606955341752,prijem,932,"-65,036","-64,98",1606955341808,,,,,,,
565,565,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606956371158,1606956306322,prijem,932,"-64,836","-65,02",1606956306139,150,-1066,149,,,"14,0749519858595",
566,566,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606956452413,1606956387656,prijem,932,"-64,757","-65,01",1606956387403,150,-1147,68,,,"14,0749519858595",
567,567,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606956533114,1606956468534,prijem,932,"-64,58",-65,1606956468114,150,,,-13,12,,"6,27466887924371"
568,568,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606956619405,1606956554262,prijem,932,"-65,143",-65,1606956554405,152,-16,11,,,"6,63200386517496",
569,569,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606956700829,1606956635802,prijem,932,"-65,027","-64,99",1606956635840,153,-18,0,,,0,
570,570,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606956774658,1606956709483,prijem,932,"-65,175","-64,95",1606956709708,154,-18,6,,,"2,09793073068137",
571,571,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606956848723,1606956783696,prijem,932,"-65,027","-64,96",1606956783764,155,-20,0,,,0,
572,572,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606957152815,1606957087639,prijem,932,"-65,176","-64,97",1606957087845,159,-10,234,,,"15,0756803534384",
573,573,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606957242490,1606957177354,prijem,932,"-65,136","-64,97",1606957177520,159,-100,144,,,"56,4472314645422",
574,574,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606957617264,1606957552391,prijem,932,"-64,873",-65,1606957552264,161,,,-55,69,,"70,2436855951404"
575,575,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606958568717,1606958503615,prijem,932,"-65,102","-65,02",1606958503698,167,-192,41,,,"56,5896914802294",
576,576,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606958743165,1606958678096,prijem,932,"-65,069",-65,1606958678165,168,-44,8,,,"15,0800994897352",
577,577,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606958807302,1606958742754,prijem,932,"-64,548","-65,01",1606958742292,168,,,-56,31,,"89,5150008880376"
578,578,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606958877270,1606958812298,prijem,932,"-64,972","-64,98",1606958812290,169,-39,1,,,"0,184221596830662",
579,579,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606960180220,1606960115155,prijem,932,"-65,065","-64,56",1606960115660,178,,,-43,55,,"74,2824910553831"
580,580,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606960328839,1606960263950,prijem,932,"-64,889","-64,55",1606960264289,179,,,-49,29,,"92,6108255464713"
581,581,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606960400675,1606960335522,prijem,932,"-65,153","-64,55",1606960336125,180,,,-2,98,,"0,192451690383433"
582,582,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606960482662,1606960417717,prijem,932,"-64,945","-64,57",1606960418093,180,,,-84,16,,"94,9299141585332"
583,583,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606960553064,1606960488161,prijem,932,"-64,903","-64,57",1606960488495,181,,,-22,64,,"25,5247717772726"
584,584,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606960620439,1606960555373,prijem,932,"-65,066","-64,56",1606960555879,182,-4,20,,,"48,2570185335876",
585,585,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606960712301,1606960647488,prijem,932,"-64,813","-64,59",1606960647711,183,-64,271,,,"3,89384138267676",
586,586,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606961010259,1606960951559,prijem,932,"-58,7","-64,6",1606960945660,183,,,-27,88,,"18,4836259167294"
587,587,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606961102321,1606961037243,prijem,932,"-65,078","-64,6",1606961037722,184,-4,39,,,"87,5999834574903",
588,588,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606961180600,1606961115455,prijem,932,"-65,145","-64,62",1606961115980,184,,,-39,52,,"72,7865235654027"
589,589,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606961496567,1606961431458,prijem,932,"-65,109","-64,58",1606961431987,187,-1,120,,,"90,2619998345399",
590,590,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606961638698,1606961573657,prijem,932,"-65,041","-64,59",1606961574108,187,,,-22,68,,"17,1434077101508"
591,591,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606961768157,1606961703203,prijem,932,"-64,954","-64,6",1606961703558,188,,,-24,55,,"26,383109451456"
592,592,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606961914196,1606961849178,prijem,932,"-65,018","-64,59",1606961849606,189,,,-2,86,,"0,102397101551478"
593,593,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606962231266,1606962166206,prijem,932,"-65,06","-64,6",1606962166667,191,-108,79,,,"196,880619771904",
594,594,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606962372376,1606962307208,prijem,932,"-65,168","-64,99",1606962307387,191,,,-61,62,,"102,877997173076"
595,595,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606962500563,1606962435464,prijem,932,"-65,099","-64,99",1606962435574,192,,,-32,88,,"3,37093932573624"
596,596,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606962624328,1606962559731,prijem,932,"-64,597","-64,98",1606962559348,193,-35,105,,,"9,07989697669453",
597,597,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606962737514,1606962672464,prijem,932,"-65,05","-64,97",1606962672544,193,,,-9,87,,"1,27947331966192"
598,598,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606962867848,1606962802736,prijem,932,"-65,112","-64,97",1606962802878,194,-43,0,,,0,
599,599,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606963245591,1606963180652,prijem,932,"-64,939","-64,97",1606963180621,197,-1,32,,,"137,400407454122",
600,600,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606963355670,1606963290697,prijem,932,"-64,973","-64,97",1606963290700,197,,,-78,2,,"141,966947861859"
601,601,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606963640857,1606963576295,prijem,932,"-64,562","-64,97",1606963575887,200,-33,7,,,"17,8420673034722",
602,602,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606963761000,1606963696016,prijem,932,"-64,984","-64,96",1606963696041,201,-44,126,,,"64,3832346576644",
603,603,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606963898975,1606963833989,prijem,932,"-64,986","-64,95",1606963834025,201,,,-12,65,,"1,94853244469344"
604,604,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606964033479,1606963968499,prijem,932,"-64,98","-64,98",1606963968499,202,,,-32,47,,"70,0918025854065"
605,605,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606964151517,1606964086462,prijem,932,"-65,055","-64,97",1606964086547,203,,,-34,49,,"70,6819453149391"
606,606,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606964608572,1606964543620,prijem,932,"-64,952","-64,95",1606964543622,205,,,-27,51,,"59,945614213562"
607,607,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606964785817,1606964720752,prijem,932,"-65,065","-64,96",1606964720858,207,-11,247,,,"87,2486399013392",
608,608,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606964896617,1606964831601,prijem,932,"-65,016","-64,96",1606964831658,207,-122,136,,,"6,14184842591081",
609,609,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606965052015,1606964987042,prijem,932,"-64,973","-64,99",1606964987026,207,,,-19,71,,"1,85754163310748"
610,610,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606965213902,1606965148871,prijem,932,"-65,031","-64,79",1606965149112,208,,,-47,26,,"89,9596622512337"
611,611,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606965367598,1606965302633,prijem,932,"-64,965","-64,79",1606965302808,209,,,-53,31,,"90,8402757598439"
612,612,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606965533412,1606965468421,prijem,932,"-64,991","-64,8",1606965468612,211,-19,61,,,"64,5457746326918",
613,613,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606965661530,1606965596798,prijem,932,"-64,732","-64,79",1606965596740,211,,,-67,23,,"94,8352692897264"
614,614,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606966350781,1606966285696,prijem,932,"-65,085","-64,79",1606966285991,214,,,-46,42,,"78,017737615826"
615,615,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606966488386,1606966423386,prijem,932,-65,"-64,79",1606966423596,215,,,-43,51,,"68,8610249469219"
616,616,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606966601211,1606966536197,prijem,932,"-65,014","-64,79",1606966536421,216,,,-18,70,,"6,17373822654746"
617,617,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606966996177,1606966934188,prijem,932,"-61,989","-64,79",1606966931387,,,,,,,
618,618,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606967126723,1606967061739,prijem,932,"-64,984","-64,8",1606967061923,,,,,,,
619,619,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606967267941,1606967202827,prijem,932,"-65,114","-64,79",1606967203151,,,,,,,
620,620,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606967508842,1606967443908,prijem,932,"-64,934","-64,78",1606967444062,218,-674,282,,,"43,2620244037995",
621,621,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606967621436,1606967556458,prijem,932,"-64,978","-64,8",1606967556636,218,-787,169,,,"37,0298914819591",
622,622,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606967736796,1606967671804,prijem,932,"-64,992","-64,79",1606967672006,218,-902,54,,,"133,885702504198",
623,623,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606968094338,1606968029257,prijem,932,"-65,081","-64,78",1606968029558,220,,,-66,13,,"89,9223532595164"
624,624,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606968199223,1606968134243,prijem,932,"-64,98","-64,72",1606968134503,221,,,-50,16,,"88,2838273054372"
625,625,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606968318908,1606968253809,prijem,932,"-65,099","-64,92",1606968253988,222,,,-70,5,,"90,0596914757359"
626,626,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606968656042,1606968591232,prijem,932,"-64,81","-64,86",1606968591182,225,,,-36,30,,"75,1727045924589"
627,627,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606968787521,1606968722587,prijem,932,"-64,934","-64,83",1606968722691,226,,,-68,12,,"92,049491307594"
628,628,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606968937928,1606968872906,prijem,932,"-65,022","-64,85",1606968873079,228,-24,12,,,"42,907689257331",
629,629,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606969057924,1606968992986,prijem,932,"-64,938","-64,84",1606968993084,,,,,,,
630,630,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606969214053,1606969149242,prijem,932,"-64,811","-64,85",1606969149204,,,,,,,
631,631,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606969393396,1606969329222,prijem,932,"-64,174","-64,84",1606969328556,,,,,,,
632,632,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606969524093,1606969459123,prijem,932,"-64,97","-64,78",1606969459313,,,,,,,
633,633,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606969929803,1606969865671,prijem,932,"-64,132","-64,77",1606969865034,,,,,,,
634,634,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606970074736,1606970010072,prijem,932,"-64,664","-64,78",1606970009956,,,,,,,
635,635,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606970204247,1606970139131,prijem,932,"-65,116","-64,76",1606970139487,,,,,,,
636,636,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606971409561,1606971344615,prijem,932,"-64,946","-64,75",1606971344811,,,,,,,
637,637,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606971531629,1606971466586,prijem,932,"-65,043","-64,76",1606971466869,,,,,,,
638,638,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606971648115,1606971583146,prijem,932,"-64,969","-64,74",1606971583376,,,,,,,
639,639,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606971768382,1606971704375,prijem,932,"-64,007","-64,79",1606971703592,,,,,,,
640,640,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606971865939,1606971800929,prijem,932,"-65,01","-64,74",1606971801200,,,,,,,
641,641,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606972023802,1606971958886,prijem,932,"-64,916","-64,79",1606971959012,,,,,,,
642,642,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606972123767,1606972059076,prijem,932,"-64,691","-64,7",1606972059067,,,,,,,
643,643,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606972238527,1606972173609,prijem,932,"-64,918","-64,66",1606972173867,,,,,,,
644,644,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606972338563,1606972273585,prijem,932,"-64,978","-64,64",1606972273923,,,,,,,
645,645,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606972455732,1606972391180,prijem,932,"-64,552","-64,63",1606972391103,,,,,,,
646,646,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606972571846,1606972506857,prijem,932,"-64,989","-64,56",1606972507286,,,,,,,
647,647,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606972977330,1606972913143,prijem,932,"-64,187","-64,62",1606972912710,,,,,,,
648,648,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606973264286,1606973199386,prijem,932,"-64,9","-64,61",1606973199676,,,,,,,
649,649,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606973324419,1606973261161,prijem,932,"-63,258","-64,61",1606973259809,,,,,,,
650,650,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606973402566,1606973338022,prijem,932,"-64,544","-64,63",1606973337937,,,,,,,
651,651,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606973857571,1606973793006,prijem,932,"-64,565","-64,61",1606973792961,,,,,,,
652,652,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606973954178,1606973889261,prijem,932,"-64,917","-64,6",1606973889579,,,,,,,
653,653,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606974062964,1606973998961,prijem,932,"-64,003","-64,79",1606973998174,,,,,,,
654,654,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606974170589,1606974105666,prijem,932,"-64,923","-64,93",1606974105659,,,,,,,
655,655,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606974369161,1606974304296,prijem,932,"-64,865","-65,14",1606974304021,,,,,,,
